provider_id,provider_state,drg_definition,drg_category,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,cost_to_charge_ratio
Provider_0228,NJ,PANCREATIC DISORDERS,Digestive,57,13282.87,4642.11,4092.81,0.3495
Provider_0168,MD,LYMPHOMA & LEUKEMIA,Oncology,161,28480.63,8908.4,7487.02,0.3128
Provider_0072,IL,HEART FAILURE & SHOCK,Cardiovascular,113,18470.13,7501.22,6759.56,0.4061
Provider_0275,NJ,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,25,31451.18,11128.17,9574.87,0.3538
Provider_0242,OH,CARDIAC CATHETERIZATION,Cardiovascular,93,20201.05,8035.73,7127.41,0.3978
Provider_0176,NJ,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,456,10946.2,3714.41,3333.6,0.3393
Provider_0134,UT,SEIZURES,Neurological,49,13073.44,3957.98,3697.76,0.3027
Provider_0235,NJ,CARDIAC ARRHYTHMIA,Cardiovascular,128,20797.99,7189.15,6295.28,0.3457
Provider_0045,NY,HIP & FEMUR PROCEDURES,Orthopedic,433,35730.81,12991.59,11219.9,0.3636
Provider_0300,VA,HIP & FEMUR PROCEDURES,Orthopedic,89,30581.65,9867.67,8163.24,0.3227
Provider_0260,MI,INTRACRANIAL HEMORRHAGE,Neurological,150,15095.47,5105.41,4443.63,0.3382
Provider_0186,MA,CORONARY BYPASS,Cardiovascular,16,27161.68,10278.49,8556.01,0.3784
Provider_0241,OR,CORONARY BYPASS,Cardiovascular,98,22795.42,6400.09,5153.84,0.2808
Provider_0277,AZ,DIGESTIVE MALIGNANCY,Digestive,59,13568.58,4858.09,4073.04,0.358
Provider_0029,PA,CARDIAC CATHETERIZATION,Cardiovascular,277,19098.97,7157.85,6260.16,0.3748
Provider_0142,MA,RESPIRATORY INFECTIONS,Respiratory,72,10867.22,3433.97,2994.14,0.316
Provider_0161,VA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,253,10792.37,4280.48,3872.66,0.3966
Provider_0138,CT,RESPIRATORY INFECTIONS,Respiratory,255,11581.45,3888.53,3400.81,0.3358
Provider_0087,AL,CARDIAC CATHETERIZATION,Cardiovascular,81,14841.59,4442.89,3847.19,0.2994
Provider_0191,WA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,262,38122.64,15786.44,14721.87,0.4141
Provider_0113,MN,INTRACRANIAL HEMORRHAGE,Neurological,111,18652.51,5427.27,4400.9,0.291
Provider_0122,OK,RADIATION THERAPY,Oncology,103,21597.42,6425.5,5265.49,0.2975
Provider_0173,KY,INTRACRANIAL HEMORRHAGE,Neurological,57,14182.26,5818.45,5385.21,0.4103
Provider_0234,SC,CHEMOTHERAPY,Oncology,122,22016.23,7043.74,5887.74,0.3199
Provider_0226,NC,CORONARY BYPASS,Cardiovascular,163,18082.98,7491.34,7039.34,0.4143
Provider_0203,CA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,132,11430.81,3336.09,2728.56,0.2919
Provider_0258,CA,KIDNEY & URINARY TRACT INFECTIONS,Renal,196,14446.7,4863.5,4178.0,0.3367
Provider_0196,MD,SEIZURES,Neurological,175,21000.47,7229.53,6042.18,0.3443
Provider_0223,UT,INTRACRANIAL HEMORRHAGE,Neurological,359,14896.87,5551.7,4828.47,0.3727
Provider_0110,PA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,103,27388.03,9868.12,9110.55,0.3603
Provider_0032,FL,INTRACRANIAL HEMORRHAGE,Neurological,163,16606.73,6728.61,6311.31,0.4052
Provider_0080,LA,RENAL FAILURE,Renal,21,11321.2,4156.29,3765.63,0.3671
Provider_0149,UT,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,160,21074.85,7982.51,7190.38,0.3788
Provider_0125,MN,HEART FAILURE & SHOCK,Cardiovascular,156,19852.72,6623.09,5519.1,0.3336
Provider_0136,OR,TRANSIENT ISCHEMIA,Neurological,35,18875.99,7200.96,6727.24,0.3815
Provider_0033,FL,CARDIAC ARRHYTHMIA,Cardiovascular,49,21069.2,6420.54,5695.23,0.3047
Provider_0235,MA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,235,13104.58,5285.38,4867.11,0.4033
Provider_0076,CO,HEART FAILURE & SHOCK,Cardiovascular,230,21021.01,6000.89,5375.49,0.2855
Provider_0227,IN,RADIATION THERAPY,Oncology,79,23303.56,8371.12,6894.34,0.3592
Provider_0100,CA,SPINAL FUSION,Orthopedic,65,34055.86,11471.9,9371.41,0.3369
Provider_0242,WA,SEIZURES,Neurological,270,20578.6,8305.31,7792.93,0.4036
Provider_0128,WA,CORONARY BYPASS,Cardiovascular,12,21762.18,7107.02,6152.87,0.3266
Provider_0178,PA,HEART FAILURE & SHOCK,Cardiovascular,96,17389.02,5646.95,5018.85,0.3247
Provider_0095,CO,KIDNEY TRANSPLANT,Renal,210,14083.79,5428.79,4926.35,0.3855
Provider_0213,CT,CARDIAC CATHETERIZATION,Cardiovascular,52,21618.21,8084.58,6505.8,0.374
Provider_0210,TX,KIDNEY & URINARY TRACT INFECTIONS,Renal,60,13544.99,4857.09,4528.88,0.3586
Provider_0131,AL,SPINAL FUSION,Orthopedic,176,28265.87,8205.55,6630.21,0.2903
Provider_0296,FL,HIP & FEMUR PROCEDURES,Orthopedic,107,33532.16,11732.7,9865.36,0.3499
Provider_0235,CA,KNEE PROCEDURES,Orthopedic,265,35525.63,12896.44,12127.8,0.363
Provider_0270,MD,KIDNEY & URINARY TRACT INFECTIONS,Renal,48,15560.93,5992.68,5373.68,0.3851
Provider_0009,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,59,14574.05,5059.13,4059.34,0.3471
Provider_0027,CO,RESPIRATORY INFECTIONS,Respiratory,42,10417.75,3022.53,2850.61,0.2901
Provider_0022,IL,LYMPHOMA & LEUKEMIA,Oncology,132,21415.6,7217.78,5966.3,0.337
Provider_0264,TN,RENAL FAILURE,Renal,22,9886.14,4060.39,3578.66,0.4107
Provider_0059,MN,HEART FAILURE & SHOCK,Cardiovascular,209,17119.86,6312.76,5916.27,0.3687
Provider_0179,MD,SEIZURES,Neurological,31,19221.65,5741.23,5286.98,0.2987
Provider_0076,MO,STROKE,Neurological,15,11668.11,4772.24,3909.87,0.409
Provider_0018,NC,PANCREATIC DISORDERS,Digestive,76,10451.59,4021.48,3375.25,0.3848
Provider_0057,IL,KNEE PROCEDURES,Orthopedic,124,27618.79,9247.19,8387.19,0.3348
Provider_0029,OH,TRANSIENT ISCHEMIA,Neurological,196,17162.1,6362.41,5413.22,0.3707
Provider_0163,MN,CARDIAC CATHETERIZATION,Cardiovascular,58,16699.15,5473.09,5037.96,0.3277
Provider_0007,WA,SPINAL FUSION,Orthopedic,130,31950.36,11801.94,9949.3,0.3694
Provider_0033,AZ,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,319,7958.64,2876.25,2537.83,0.3614
Provider_0254,NY,INTRACRANIAL HEMORRHAGE,Neurological,165,17855.27,7341.36,6054.27,0.4112
Provider_0286,CA,CARDIAC CATHETERIZATION,Cardiovascular,525,23335.92,6910.75,5639.51,0.2961
Provider_0217,MO,RESPIRATORY INFECTIONS,Respiratory,42,8151.71,2984.45,2602.97,0.3661
Provider_0018,AL,RESPIRATORY INFECTIONS,Respiratory,45,9020.79,3669.95,3247.98,0.4068
Provider_0300,IN,HIP & FEMUR PROCEDURES,Orthopedic,166,25967.98,10385.69,9779.31,0.3999
Provider_0191,LA,PULMONARY EDEMA,Respiratory,36,7788.6,2405.65,2240.83,0.3089
Provider_0291,MA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,293,41623.12,14399.59,12407.73,0.346
Provider_0144,KY,PANCREATIC DISORDERS,Digestive,84,12145.91,4445.84,4111.62,0.366
Provider_0235,MO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,25,17625.14,5552.12,5138.39,0.315
Provider_0223,PA,KNEE PROCEDURES,Orthopedic,72,31796.3,12828.74,11050.78,0.4035
Provider_0127,TN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,71,15894.26,4857.46,4199.31,0.3056
Provider_0221,NC,CORONARY BYPASS,Cardiovascular,175,16155.29,5905.09,5495.8,0.3655
Provider_0017,MO,SPINAL FUSION,Orthopedic,135,22057.24,6342.93,5509.37,0.2876
Provider_0101,AL,KIDNEY TRANSPLANT,Renal,91,10342.56,3451.63,3250.55,0.3337
Provider_0284,TN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,94,28490.49,9738.47,8507.45,0.3418
Provider_0055,OH,DIGESTIVE MALIGNANCY,Digestive,71,11944.84,4026.78,3417.46,0.3371
Provider_0092,SC,INFLAMMATORY BOWEL DISEASE,Digestive,15,10120.13,3247.78,2993.36,0.3209
Provider_0096,MA,INFLAMMATORY BOWEL DISEASE,Digestive,73,16194.72,4646.3,3718.67,0.2869
Provider_0051,NC,INTRACRANIAL HEMORRHAGE,Neurological,86,14999.76,4426.89,3831.19,0.2951
Provider_0197,IN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,23,8859.52,2598.55,2115.85,0.2933
Provider_0207,SC,TRANSIENT ISCHEMIA,Neurological,14,13276.39,3927.68,3349.16,0.2958
Provider_0173,TN,CARDIAC ARRHYTHMIA,Cardiovascular,135,14958.06,4492.13,4203.09,0.3003
Provider_0038,UT,CHEMOTHERAPY,Oncology,332,20847.31,8610.56,6970.15,0.413
Provider_0221,FL,RENAL FAILURE,Renal,264,14254.92,4478.45,4095.53,0.3142
Provider_0029,AL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,283,13693.2,3884.24,3508.44,0.2837
Provider_0299,KY,LYMPHOMA & LEUKEMIA,Oncology,496,21008.69,6357.84,5950.16,0.3026
Provider_0197,OH,HEART FAILURE & SHOCK,Cardiovascular,73,15415.74,4900.25,4511.7,0.3179
Provider_0163,CT,PANCREATIC DISORDERS,Digestive,39,15053.03,5862.86,5379.72,0.3895
Provider_0178,CT,DIGESTIVE MALIGNANCY,Digestive,27,16356.05,6671.01,5945.79,0.4079
Provider_0158,NC,RADIATION THERAPY,Oncology,38,20651.61,8408.95,6858.94,0.4072
Provider_0276,MO,STROKE,Neurological,576,12089.58,4069.96,3294.09,0.3367
Provider_0236,WA,CORONARY BYPASS,Cardiovascular,16,23446.78,9332.41,8024.22,0.398
Provider_0202,MN,KNEE PROCEDURES,Orthopedic,86,32242.02,11087.57,10357.05,0.3439
Provider_0061,SC,RENAL FAILURE,Renal,73,9007.53,3034.2,2803.4,0.3369
Provider_0021,CT,SPINAL FUSION,Orthopedic,17,37233.62,12396.89,11393.79,0.3329
Provider_0192,AZ,INFLAMMATORY BOWEL DISEASE,Digestive,241,12004.83,4996.72,4731.7,0.4162
Provider_0076,KY,CORONARY BYPASS,Cardiovascular,81,14181.92,5375.7,4325.7,0.3791
Provider_0001,OR,HIP & FEMUR PROCEDURES,Orthopedic,33,36531.67,13774.04,12674.95,0.377
Provider_0004,MD,PULMONARY EDEMA,Respiratory,133,10245.33,4102.33,3357.33,0.4004
Provider_0145,UT,SIMPLE PNEUMONIA & PLEURISY,Respiratory,414,7696.8,2673.54,2272.52,0.3474
Provider_0041,WI,SPINAL FUSION,Orthopedic,26,30195.05,8747.03,7432.19,0.2897
Provider_0017,MN,KNEE PROCEDURES,Orthopedic,115,29617.3,10308.25,8731.78,0.348
Provider_0074,OK,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,278,15584.96,5521.22,4761.32,0.3543
Provider_0259,TN,RENAL FAILURE,Renal,65,9213.14,3303.29,2709.27,0.3585
Provider_0072,WI,KNEE PROCEDURES,Orthopedic,79,28940.0,11410.23,10819.63,0.3943
Provider_0014,NJ,PANCREATIC DISORDERS,Digestive,403,15356.47,4724.36,4223.57,0.3076
Provider_0073,KY,RESPIRATORY INFECTIONS,Respiratory,12,8161.83,2663.55,2426.62,0.3263
Provider_0105,OK,RENAL FAILURE,Renal,100,9001.15,3312.84,2708.88,0.368
Provider_0204,NY,PULMONARY EDEMA,Respiratory,23,11866.76,4716.38,3795.97,0.3974
Provider_0265,TX,SPINAL FUSION,Orthopedic,66,33526.15,9685.54,8324.11,0.2889
Provider_0113,CT,SPINAL FUSION,Orthopedic,259,34839.79,11719.71,9439.42,0.3364
Provider_0132,PA,CORONARY BYPASS,Cardiovascular,314,18187.99,5734.95,5047.52,0.3153
Provider_0272,GA,KIDNEY TRANSPLANT,Renal,33,11486.67,3835.33,3299.71,0.3339
Provider_0054,OR,CHEMOTHERAPY,Oncology,91,26685.14,10975.17,8930.36,0.4113
Provider_0119,SC,GI HEMORRHAGE,Digestive,78,9695.96,3822.58,3518.24,0.3942
Provider_0183,OK,KIDNEY & URINARY TRACT INFECTIONS,Renal,42,10459.73,2987.78,2432.69,0.2856
Provider_0253,LA,CARDIAC CATHETERIZATION,Cardiovascular,666,14893.97,4481.56,3747.25,0.3009
Provider_0218,CT,SPINAL FUSION,Orthopedic,12,31405.99,11850.34,9694.03,0.3773
Provider_0035,IN,PULMONARY EDEMA,Respiratory,145,7877.21,2842.16,2301.82,0.3608
Provider_0217,CA,LYMPHOMA & LEUKEMIA,Oncology,72,33259.94,11339.39,10682.0,0.3409
Provider_0212,TX,KIDNEY TRANSPLANT,Renal,181,10352.07,3707.01,3176.61,0.3581
Provider_0034,KY,SPINAL FUSION,Orthopedic,471,27519.44,11283.58,10388.18,0.41
Provider_0251,OH,HEART FAILURE & SHOCK,Cardiovascular,32,18964.4,7899.87,7222.21,0.4166
Provider_0059,IL,CARDIAC CATHETERIZATION,Cardiovascular,99,19423.91,5740.64,4973.77,0.2955
Provider_0054,UT,INFLAMMATORY BOWEL DISEASE,Digestive,16,10222.32,3331.76,2995.44,0.3259
Provider_0222,MA,STROKE,Neurological,142,16852.07,5640.48,5181.5,0.3347
Provider_0008,MO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,73,18852.55,5943.34,5629.26,0.3153
Provider_0167,CO,CORONARY BYPASS,Cardiovascular,180,17754.29,7001.63,5615.96,0.3944
Provider_0029,VA,PULMONARY EDEMA,Respiratory,212,8239.95,3247.93,2839.38,0.3942
Provider_0265,MI,RENAL FAILURE,Renal,95,11195.94,3758.84,3021.98,0.3357
Provider_0298,OH,KIDNEY TRANSPLANT,Renal,209,12417.87,3698.78,3460.19,0.2979
Provider_0253,WA,KIDNEY & URINARY TRACT INFECTIONS,Renal,428,14422.63,4181.53,3463.99,0.2899
Provider_0106,OK,KIDNEY TRANSPLANT,Renal,385,10352.98,3199.98,2569.72,0.3091
Provider_0275,NC,SPINAL FUSION,Orthopedic,39,22501.57,6934.06,5733.04,0.3082
Provider_0122,TN,HIP & FEMUR PROCEDURES,Orthopedic,124,30115.84,11130.63,10340.78,0.3696
Provider_0280,OK,RESPIRATORY INFECTIONS,Respiratory,19,7044.61,2030.9,1656.83,0.2883
Provider_0040,GA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,18,30293.62,9016.34,8434.47,0.2976
Provider_0072,OH,CARDIAC CATHETERIZATION,Cardiovascular,204,18020.37,7028.18,6110.08,0.39
Provider_0247,AL,SPINAL FUSION,Orthopedic,122,25026.29,7580.65,6206.56,0.3029
Provider_0272,KY,RADIATION THERAPY,Oncology,15,21654.06,8706.62,7093.36,0.4021
Provider_0181,NJ,RENAL FAILURE,Renal,105,12940.36,4198.06,3535.98,0.3244
Provider_0213,CT,HEART FAILURE & SHOCK,Cardiovascular,986,25766.01,8519.47,6828.8,0.3306
Provider_0221,NY,GI HEMORRHAGE,Digestive,422,19354.27,6635.35,5370.84,0.3428
Provider_0283,WI,STROKE,Neurological,173,15482.89,5176.53,4273.82,0.3343
Provider_0177,AL,KNEE PROCEDURES,Orthopedic,59,22928.75,8304.76,6726.88,0.3622
Provider_0135,UT,SPINAL FUSION,Orthopedic,455,27065.77,9833.17,7999.57,0.3633
Provider_0168,WA,CORONARY BYPASS,Cardiovascular,174,19687.54,5690.39,5045.38,0.289
Provider_0014,OR,PULMONARY EDEMA,Respiratory,387,10144.16,4163.31,3694.94,0.4104
Provider_0196,OH,RENAL FAILURE,Renal,10,10279.8,3611.92,3095.4,0.3514
Provider_0256,MD,RADIATION THERAPY,Oncology,82,23279.12,6674.45,6115.88,0.2867
Provider_0123,NJ,PANCREATIC DISORDERS,Digestive,67,15599.78,5744.71,5378.08,0.3683
Provider_0011,KY,RESPIRATORY INFECTIONS,Respiratory,153,6812.93,2738.87,2203.58,0.402
Provider_0239,CO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,44,20855.94,5904.29,5290.87,0.2831
Provider_0225,MA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,16,12168.28,3850.15,3419.53,0.3164
Provider_0243,AZ,BREAST PROCEDURES,Oncology,24,25492.12,9541.51,7797.81,0.3743
Provider_0215,SC,KIDNEY TRANSPLANT,Renal,133,9522.15,3941.73,3348.49,0.414
Provider_0155,WA,KIDNEY & URINARY TRACT INFECTIONS,Renal,101,14170.91,5859.17,4776.18,0.4135
Provider_0192,MA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,22,10037.34,2888.8,2333.75,0.2878
Provider_0077,GA,GI HEMORRHAGE,Digestive,20,12283.87,4563.6,4305.45,0.3715
Provider_0076,OK,RADIATION THERAPY,Oncology,55,16317.62,4881.3,4464.47,0.2991
Provider_0162,NY,INFLAMMATORY BOWEL DISEASE,Digestive,284,19813.88,7954.22,6706.46,0.4014
Provider_0246,NY,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,32,37656.96,12781.86,10818.55,0.3394
Provider_0051,CT,SEIZURES,Neurological,10,19849.95,8103.38,6832.69,0.4082
Provider_0099,MO,HIP & FEMUR PROCEDURES,Orthopedic,149,24505.67,7726.84,7289.41,0.3153
Provider_0026,WI,SIMPLE PNEUMONIA & PLEURISY,Respiratory,82,8807.09,2659.27,2297.51,0.3019
Provider_0143,MI,HEART FAILURE & SHOCK,Cardiovascular,100,18122.91,6652.34,6288.43,0.3671
Provider_0053,CO,RESPIRATORY INFECTIONS,Respiratory,195,10758.49,3500.22,2871.72,0.3253
Provider_0007,WI,DIGESTIVE MALIGNANCY,Digestive,115,12770.97,5013.84,4506.81,0.3926
Provider_0049,NY,KNEE PROCEDURES,Orthopedic,204,44923.12,13304.99,12578.6,0.2962
Provider_0093,CO,CARDIAC ARRHYTHMIA,Cardiovascular,146,18081.09,6565.59,6012.79,0.3631
Provider_0260,NC,HEART FAILURE & SHOCK,Cardiovascular,138,19395.79,6748.56,5947.54,0.3479
Provider_0002,PA,RESPIRATORY INFECTIONS,Respiratory,48,9332.91,3119.87,2630.14,0.3343
Provider_0156,AZ,KIDNEY & URINARY TRACT INFECTIONS,Renal,47,10934.36,4070.93,3436.25,0.3723
Provider_0290,KY,CORONARY BYPASS,Cardiovascular,269,14859.1,5124.86,4461.44,0.3449
Provider_0159,NC,PANCREATIC DISORDERS,Digestive,143,12795.77,3599.9,3097.48,0.2813
Provider_0282,WA,PANCREATIC DISORDERS,Digestive,324,12574.1,4166.46,3584.85,0.3314
Provider_0105,CO,PANCREATIC DISORDERS,Digestive,217,15977.49,5564.65,4978.11,0.3483
Provider_0147,AL,TRANSIENT ISCHEMIA,Neurological,65,12307.02,4175.72,3698.63,0.3393
Provider_0060,UT,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,391,7957.78,2244.89,1850.16,0.2821
Provider_0231,NJ,INTRACRANIAL HEMORRHAGE,Neurological,236,16457.1,6000.73,5049.93,0.3646
Provider_0291,GA,INTRACRANIAL HEMORRHAGE,Neurological,42,16574.31,5899.74,5585.67,0.356
Provider_0224,NJ,HIP & FEMUR PROCEDURES,Orthopedic,83,38072.09,13880.94,12827.02,0.3646
Provider_0060,PA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,102,29611.74,10115.87,8230.99,0.3416
Provider_0281,KY,CORONARY BYPASS,Cardiovascular,185,19003.8,6650.13,5431.93,0.3499
Provider_0275,CT,KNEE PROCEDURES,Orthopedic,37,31657.96,12766.36,11043.65,0.4033
Provider_0023,OR,KIDNEY TRANSPLANT,Renal,106,12651.69,4794.79,3963.48,0.379
Provider_0055,MO,INFLAMMATORY BOWEL DISEASE,Digestive,39,11240.54,4006.43,3225.73,0.3564
Provider_0043,TN,HIP & FEMUR PROCEDURES,Orthopedic,158,26127.46,7841.81,6284.32,0.3001
Provider_0101,NJ,KIDNEY & URINARY TRACT INFECTIONS,Renal,59,14853.27,4815.31,3915.04,0.3242
Provider_0090,OH,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,12,20281.43,5712.58,4821.27,0.2817
Provider_0102,FL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,74,19650.41,6464.57,5780.14,0.329
Provider_0101,LA,TRANSIENT ISCHEMIA,Neurological,94,14490.95,5078.36,4114.33,0.3505
Provider_0033,TX,SPINAL FUSION,Orthopedic,140,30778.66,12449.25,11537.76,0.4045
Provider_0225,VA,STROKE,Neurological,287,17927.92,6733.4,6094.49,0.3756
Provider_0013,UT,KIDNEY TRANSPLANT,Renal,72,10176.77,3356.66,2828.37,0.3298
Provider_0130,OR,INFLAMMATORY BOWEL DISEASE,Digestive,95,15735.7,5026.54,4383.64,0.3194
Provider_0130,LA,CARDIAC CATHETERIZATION,Cardiovascular,117,16596.11,5619.88,4859.94,0.3386
Provider_0002,CT,KNEE PROCEDURES,Orthopedic,125,39068.1,13568.4,12750.7,0.3473
Provider_0120,VA,HEART FAILURE & SHOCK,Cardiovascular,32,22401.08,8952.51,7471.54,0.3996
Provider_0235,LA,HIP & FEMUR PROCEDURES,Orthopedic,12,26430.08,9336.22,8727.46,0.3532
Provider_0059,MN,CARDIAC CATHETERIZATION,Cardiovascular,26,19235.8,5844.25,4898.69,0.3038
Provider_0222,MN,CARDIAC CATHETERIZATION,Cardiovascular,59,17279.67,5512.21,5047.74,0.319
Provider_0227,WI,SIMPLE PNEUMONIA & PLEURISY,Respiratory,139,9245.61,3199.41,2797.47,0.346
Provider_0120,KY,KIDNEY & URINARY TRACT INFECTIONS,Renal,95,10471.82,3454.59,2931.3,0.3299
Provider_0103,TX,SPINAL FUSION,Orthopedic,26,31317.97,12117.11,10163.1,0.3869
Provider_0208,MO,KNEE PROCEDURES,Orthopedic,230,25357.61,9826.09,7920.58,0.3875
Provider_0007,WA,INTRACRANIAL HEMORRHAGE,Neurological,234,17481.48,6496.94,5888.81,0.3716
Provider_0294,TN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,128,7739.72,3216.03,2911.93,0.4155
Provider_0184,MI,KNEE PROCEDURES,Orthopedic,57,28188.98,8927.33,7601.23,0.3167
Provider_0245,OR,CARDIAC ARRHYTHMIA,Cardiovascular,354,17120.23,5999.44,5325.3,0.3504
Provider_0005,IN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,240,7739.11,3116.39,2502.01,0.4027
Provider_0183,MD,SPINAL FUSION,Orthopedic,79,28603.0,11693.36,10179.59,0.4088
Provider_0233,IN,TRANSIENT ISCHEMIA,Neurological,79,16533.72,5601.79,4992.28,0.3388
Provider_0085,UT,SPINAL FUSION,Orthopedic,226,31482.41,12447.68,11309.23,0.3954
Provider_0114,GA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,151,28544.12,10855.03,9049.18,0.3803
Provider_0141,PA,RENAL FAILURE,Renal,24,10201.07,3331.88,2852.21,0.3266
Provider_0230,AZ,SEIZURES,Neurological,344,18075.8,6444.0,5499.52,0.3565
Provider_0056,IL,INTRACRANIAL HEMORRHAGE,Neurological,71,15366.12,5153.29,4257.64,0.3354
Provider_0076,VA,HEART FAILURE & SHOCK,Cardiovascular,93,16408.2,6758.75,5941.51,0.4119
Provider_0285,LA,CORONARY BYPASS,Cardiovascular,12,15303.66,5423.74,5048.31,0.3544
Provider_0128,GA,CARDIAC ARRHYTHMIA,Cardiovascular,77,15706.31,4459.01,4105.64,0.2839
Provider_0240,GA,KIDNEY & URINARY TRACT INFECTIONS,Renal,96,11915.23,4076.55,3610.31,0.3421
Provider_0142,LA,CARDIAC CATHETERIZATION,Cardiovascular,137,16063.97,6120.51,4901.85,0.381
Provider_0063,IL,RENAL FAILURE,Renal,479,12169.72,3794.99,3133.52,0.3118
Provider_0236,IL,SEIZURES,Neurological,201,14649.81,5510.12,4710.98,0.3761
Provider_0086,MA,LYMPHOMA & LEUKEMIA,Oncology,249,33611.9,10839.28,10076.09,0.3225
Provider_0263,PA,BREAST PROCEDURES,Oncology,107,21883.02,7348.3,6066.17,0.3358
Provider_0252,IL,PULMONARY EDEMA,Respiratory,13,10550.67,3270.66,2783.77,0.31
Provider_0137,MA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,137,43095.16,16743.44,15413.09,0.3885
Provider_0020,SC,CORONARY BYPASS,Cardiovascular,105,17225.16,6288.55,5402.47,0.3651
Provider_0201,CA,KNEE PROCEDURES,Orthopedic,134,41223.94,13692.69,11493.11,0.3322
Provider_0172,LA,GI HEMORRHAGE,Digestive,106,8915.62,3365.74,2882.44,0.3775
Provider_0272,MO,HIP & FEMUR PROCEDURES,Orthopedic,44,23474.75,7691.59,6703.11,0.3277
Provider_0079,VA,LYMPHOMA & LEUKEMIA,Oncology,466,20507.57,8417.79,7887.78,0.4105
Provider_0069,VA,DIGESTIVE MALIGNANCY,Digestive,239,13176.01,4670.88,4018.57,0.3545
Provider_0187,SC,INFLAMMATORY BOWEL DISEASE,Digestive,64,9286.09,2668.07,2235.89,0.2873
Provider_0068,IL,GI HEMORRHAGE,Digestive,51,14641.03,5728.62,4679.88,0.3913
Provider_0253,WI,CORONARY BYPASS,Cardiovascular,67,18477.99,5470.13,5194.15,0.296
Provider_0246,OH,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,43,9415.11,2664.88,2340.0,0.283
Provider_0194,IN,INFLAMMATORY BOWEL DISEASE,Digestive,38,9945.39,3225.1,3052.27,0.3243
Provider_0264,TN,HIP & FEMUR PROCEDURES,Orthopedic,90,25983.76,8848.24,8394.81,0.3405
Provider_0062,MI,RESPIRATORY INFECTIONS,Respiratory,14,8815.12,3178.53,2996.05,0.3606
Provider_0194,AZ,CARDIAC CATHETERIZATION,Cardiovascular,210,20572.75,7883.06,6516.95,0.3832
Provider_0152,MN,HIP & FEMUR PROCEDURES,Orthopedic,64,34781.48,11035.21,9679.86,0.3173
Provider_0096,OH,INFLAMMATORY BOWEL DISEASE,Digestive,182,13234.97,4084.72,3474.85,0.3086
Provider_0243,WA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,79,11953.09,4392.81,4076.97,0.3675
Provider_0116,CO,PULMONARY EDEMA,Respiratory,18,10564.83,3996.71,3505.05,0.3783
Provider_0167,OK,KIDNEY TRANSPLANT,Renal,97,10595.67,3742.15,3082.46,0.3532
Provider_0247,MI,CARDIAC ARRHYTHMIA,Cardiovascular,330,20744.73,7065.49,6174.97,0.3406
Provider_0300,MO,HIP & FEMUR PROCEDURES,Orthopedic,42,22030.97,8092.95,7157.22,0.3673
Provider_0160,MD,INTRACRANIAL HEMORRHAGE,Neurological,247,20553.16,7101.1,6381.16,0.3455
Provider_0017,CA,KIDNEY TRANSPLANT,Renal,74,15746.63,5973.84,5630.87,0.3794
Provider_0183,NY,PANCREATIC DISORDERS,Digestive,146,15763.4,5708.6,5248.41,0.3621
Provider_0021,MO,PANCREATIC DISORDERS,Digestive,125,10829.57,3333.04,3147.21,0.3078
Provider_0236,AL,TRANSIENT ISCHEMIA,Neurological,62,12654.47,4268.2,3762.96,0.3373
